CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,Segment
12429,9,4,3750.4,2.302585092994046,1.6094379124341003,8.22988438262624,1,Champions
12430,43,1,256.4,3.784189633918261,0.6931471805599453,5.5506312951620265,3,Lost/Inactive
12431,36,15,6487.45,3.6109179126442243,2.772588722239781,8.777778952206313,1,Champions
12432,43,5,5059.32,3.784189633918261,1.791759469228055,8.529185001388596,2,At Risk
12433,1,7,13375.87,0.6931471805599453,2.0794415416798357,9.50128237507538,1,Champions
12434,85,2,806.14,4.454347296253507,1.0986122886681098,6.6934971352559,2,At Risk
12435,80,2,7829.89,4.394449154672439,1.0986122886681098,8.965831447914955,2,At Risk
12436,100,1,509.01,4.61512051684126,0.6931471805599453,6.234430333369278,3,Lost/Inactive
12437,2,18,4951.41,1.0986122886681098,2.9444389791664403,8.507629605767502,1,Champions
12438,14,2,2906.85,2.70805020110221,1.0986122886681098,7.9751692554798295,2,At Risk
12441,367,1,173.55,5.908082938168931,0.6931471805599453,5.162211233551045,3,Lost/Inactive
12442,3,1,172.06,1.3862943611198906,0.6931471805599453,5.153638355178593,0,Recent Light Buyers
12444,21,5,5005.46,3.091042453358316,1.791759469228055,8.518484357502437,1,Champions
12445,22,1,133.4,3.1354942159291497,0.6931471805599453,4.900820428089049,0,Recent Light Buyers
12446,58,1,1002.3100000000001,4.07753744390572,0.6931471805599453,6.9110598129904375,3,Lost/Inactive
12447,243,1,476.49,5.497168225293202,0.6931471805599453,6.168543217293113,3,Lost/Inactive
12448,44,1,449.45,3.8066624897703196,0.6931471805599453,6.110247083097449,3,Lost/Inactive
12449,22,4,4067.29,3.1354942159291497,1.6094379124341003,8.310978042729836,2,At Risk
12450,156,2,197.88,5.056245805348308,1.0986122886681098,5.292701627762401,3,Lost/Inactive
12451,11,5,9035.52,2.4849066497880004,1.791759469228055,9.109029423519523,1,Champions
12452,17,2,430.57,2.8903717578961645,1.0986122886681098,6.067429722163682,0,Recent Light Buyers
12453,134,1,707.09,4.90527477843843,0.6931471805599453,6.562571204258897,3,Lost/Inactive
12454,56,1,3528.34,4.04305126783455,0.6931471805599453,8.168866163607964,2,At Risk
12455,73,6,2466.86,4.30406509320417,1.9459101490553132,7.81110665732229,2,At Risk
12456,44,3,3181.04,3.8066624897703196,1.3862943611198906,8.065277779528966,2,At Risk
12457,66,7,2363.23,4.204692619390966,2.0794415416798357,7.768207666517555,2,At Risk
12458,71,2,947.4,4.276666119016055,1.0986122886681098,6.854776354191251,2,At Risk
12461,94,2,826.88,4.553876891600541,1.0986122886681098,6.718868216346018,2,At Risk
12462,19,2,1189.59,2.995732273553991,1.0986122886681098,7.082204261557526,0,Recent Light Buyers
12463,53,4,1344.78,3.9889840465642745,1.6094379124341003,7.204729049594601,2,At Risk
12464,10,8,1212.05,2.3978952727983707,2.1972245773362196,7.100893128209941,1,Champions
12465,17,2,742.1899999999999,2.8903717578961645,1.0986122886681098,6.610951732080795,0,Recent Light Buyers
12468,188,2,729.5400000000001,5.241747015059643,1.0986122886681098,6.593783986707386,3,Lost/Inactive
12471,2,30,19824.05,1.0986122886681098,3.4339872044851463,9.894701568567964,1,Champions
12472,32,7,6572.11,3.4965075614664802,2.0794415416798357,8.790742363252102,1,Champions
12473,29,5,3938.5499999999997,3.4011973816621555,1.791759469228055,8.278821782571185,2,At Risk
12474,17,18,7375.79,2.8903717578961645,2.9444389791664403,8.906093863622669,1,Champions
12475,54,1,723.38,4.007333185232471,0.6931471805599453,6.585316116572351,3,Lost/Inactive
12476,16,11,6816.42,2.833213344056216,2.4849066497880004,8.82723638014411,1,Champions
12477,23,6,13219.74,3.1780538303479458,1.9459101490553132,9.489542087633343,1,Champions
12478,4,1,680.99,1.6094379124341003,0.6931471805599453,6.525014994979364,0,Recent Light Buyers
12479,11,1,527.2,2.4849066497880004,0.6931471805599453,6.269474999863032,0,Recent Light Buyers
12480,28,4,3281.63,3.367295829986474,1.6094379124341003,8.096400209353131,2,At Risk
12481,23,10,5596.32,3.1780538303479458,2.3978952727983707,8.630043190742814,1,Champions
12483,17,8,2484.98,2.8903717578961645,2.1972245773362196,7.818422226986002,1,Champions
12484,33,6,4541.72,3.5263605246161616,1.9459101490553132,8.421281230578023,2,At Risk
12488,10,3,1298.66,2.3978952727983707,1.3862943611198906,7.169857970780942,0,Recent Light Buyers
12489,336,1,334.93,5.820082930352362,0.6931471805599453,5.816902804925467,3,Lost/Inactive
12490,5,10,5417.93,1.791759469228055,2.3978952727983707,8.597653657970227,1,Champions
12491,39,1,460.40000000000003,3.6888794541139363,0.6931471805599453,6.134265345739653,0,Recent Light Buyers
12492,63,2,263.21000000000004,4.1588830833596715,1.0986122886681098,5.5767442414854775,3,Lost/Inactive
12493,166,2,433.74,5.117993812416755,1.0986122886681098,6.0747481512447195,3,Lost/Inactive
12494,16,7,1246.1000000000001,2.833213344056216,2.0794415416798357,7.128576134926702,2,At Risk
12497,82,1,1043.1,4.418840607796598,0.6931471805599453,6.950910549296065,3,Lost/Inactive
12498,21,3,403.70000000000005,3.091042453358316,1.3862943611198906,6.00314605188182,0,Recent Light Buyers
12500,23,11,4257.82,3.1780538303479458,2.4849066497880004,8.356747405587967,1,Champions
12501,337,1,2169.39,5.823045895483019,0.6931471805599453,7.682662153888476,3,Lost/Inactive
12502,96,5,3723.87,4.574710978503383,1.791759469228055,8.222787230875806,2,At Risk
12504,18,2,482.04999999999995,2.9444389791664403,1.0986122886681098,6.180120167963518,0,Recent Light Buyers
12506,233,1,73.5,5.455321115357702,0.6931471805599453,4.310799125385514,3,Lost/Inactive
12507,134,3,1304.81,4.90527477843843,1.3862943611198906,7.174578816863813,2,At Risk
12508,26,2,398.27,3.295836866004329,1.0986122886681098,5.989637879766574,0,Recent Light Buyers
12509,284,1,176.5,5.652489180268651,0.6931471805599453,5.178970608915471,3,Lost/Inactive
12510,143,2,982.5699999999999,4.969813299576001,1.0986122886681098,6.8911888096735625,2,At Risk
12512,66,2,138.03,4.204692619390966,1.0986122886681098,4.9346897371814515,3,Lost/Inactive
12513,113,1,612.29,4.736198448394496,0.6931471805599453,6.418837907265026,3,Lost/Inactive
12514,267,1,1017.68,5.5909869805108565,0.6931471805599453,6.926262950537876,3,Lost/Inactive
12515,353,1,383.7,5.869296913133774,0.6931471805599453,5.95246380975825,3,Lost/Inactive
12516,78,2,1312.06,4.3694478524670215,1.0986122886681098,7.180115570136106,2,At Risk
12517,28,5,2502.84,3.367295829986474,1.791759469228055,7.825580832414862,2,At Risk
12518,1,5,2056.89,0.6931471805599453,1.791759469228055,7.629436465014086,1,Champions
12519,64,1,340.84,4.174387269895637,0.6931471805599453,5.83434279133577,3,Lost/Inactive
12520,79,5,2634.26,4.382026634673881,1.791759469228055,7.876737127834484,2,At Risk
12521,143,1,599.68,4.969813299576001,0.6931471805599453,6.39806234681208,3,Lost/Inactive
12522,39,2,192.72,3.6888794541139363,1.0986122886681098,5.266413817535028,0,Recent Light Buyers
12523,19,11,1789.77,2.995732273553991,2.4849066497880004,7.490400973937009,1,Champions
12524,9,8,4485.72,2.302585092994046,2.1972245773362196,8.408877201532766,1,Champions
12526,1,3,1316.66,0.6931471805599453,1.3862943611198906,7.183612715167257,0,Recent Light Buyers
12527,82,3,348.71000000000004,4.418840607796598,1.3862943611198906,5.857104239599851,3,Lost/Inactive
12528,9,6,1933.48,2.302585092994046,1.9459101490553132,7.567593835498341,1,Champions
12530,60,4,1662.28,4.110873864173311,1.6094379124341003,7.416546835435133,2,At Risk
12531,15,1,125.22,2.772588722239781,0.6931471805599453,4.838026416156094,0,Recent Light Buyers
12532,30,1,349.83000000000004,3.4339872044851463,0.6931471805599453,5.860301775655642,0,Recent Light Buyers
12534,131,1,1089.18,4.882801922586371,0.6931471805599453,6.9940980992041535,3,Lost/Inactive
12535,92,2,716.35,4.532599493153256,1.0986122886681098,6.575563866544399,2,At Risk
12536,43,3,12601.830000000002,3.784189633918261,1.3862943611198906,9.441676670894656,2,At Risk
12538,29,1,363.95,3.4011973816621555,0.6931471805599453,5.899760357897641,0,Recent Light Buyers
12539,22,4,5568.35,3.1354942159291497,1.6094379124341003,8.625033629522884,2,At Risk
12540,20,17,13400.24,3.044522437723423,2.8903717578961645,9.503102518971122,1,Champions
12541,30,3,981.18,3.4339872044851463,1.3862943611198906,6.889774590946187,2,At Risk
12544,36,1,372.7,3.6109179126442243,0.6931471805599453,5.923453336491439,0,Recent Light Buyers
12545,75,2,1000.39,4.330733340286331,1.0986122886681098,6.9091443138264115,2,At Risk
12546,47,2,1161.5,3.871201010907891,1.0986122886681098,7.058328137461511,2,At Risk
12547,198,2,207.79999999999998,5.293304824724492,1.0986122886681098,5.341376856008484,3,Lost/Inactive
12548,166,1,95.19999999999999,5.117993812416755,0.6931471805599453,4.566429357671661,3,Lost/Inactive
12550,79,1,964.83,4.382026634673881,0.6931471805599453,6.872987835288763,3,Lost/Inactive
12551,358,1,168.0,5.883322388488279,0.6931471805599453,5.1298987149230735,3,Lost/Inactive
12552,39,2,437.82,3.6888794541139363,1.0986122886681098,6.084089306213804,0,Recent Light Buyers
12553,8,10,3692.28,2.1972245773362196,2.3978952727983707,8.214270231095687,1,Champions
12556,50,2,603.71,3.9318256327243257,1.0986122886681098,6.404749004268278,0,Recent Light Buyers
12557,16,5,11990.960000000001,2.833213344056216,1.791759469228055,9.391991704219834,1,Champions
12558,8,1,269.96,2.1972245773362196,0.6931471805599453,5.601971208509516,0,Recent Light Buyers
12559,311,2,561.71,5.7430031878094825,1.0986122886681098,6.33276439774036,3,Lost/Inactive
12560,5,3,2134.01,1.791759469228055,1.3862943611198906,7.666226609492505,0,Recent Light Buyers
12561,303,1,238.85,5.717027701406222,0.6931471805599453,5.480013727948073,3,Lost/Inactive
12562,8,7,3781.7400000000002,2.1972245773362196,2.0794415416798357,8.23820389374878,1,Champions
12564,261,1,456.9,5.568344503761097,0.6931471805599453,6.12665081966305,3,Lost/Inactive
12565,289,1,145.92,5.66988092298052,0.6931471805599453,4.989888220951467,3,Lost/Inactive
12566,86,1,351.65,4.465908118654584,0.6931471805599453,5.865476063654188,3,Lost/Inactive
12567,23,10,9401.28,3.1780538303479458,2.3978952727983707,9.148707492038316,1,Champions
12569,2,32,4124.69,1.0986122886681098,3.4965075614664802,8.324988557507531,1,Champions
12571,40,2,519.61,3.713572066704308,1.0986122886681098,6.255001200981438,0,Recent Light Buyers
12572,9,2,1020.42,2.302585092994046,1.0986122886681098,6.928949094989139,0,Recent Light Buyers
12573,227,1,160.54000000000002,5.429345628954441,0.6931471805599453,5.08475279001415,3,Lost/Inactive
12574,316,1,218.45,5.75890177387728,0.6931471805599453,5.391124416134243,3,Lost/Inactive
12576,36,5,1315.83,3.6109179126442243,1.791759469228055,7.182982612166326,2,At Risk
12577,35,3,657.8,3.58351893845611,1.3862943611198906,6.490419998303485,2,At Risk
12578,21,2,2794.51,3.091042453358316,1.0986122886681098,7.935769837637909,2,At Risk
12579,78,1,440.42,4.3694478524670215,0.6931471805599453,6.0899968031722285,3,Lost/Inactive
12580,247,1,415.7,5.5134287461649825,0.6931471805599453,6.032366538428407,3,Lost/Inactive
12581,40,1,197.71,3.713572066704308,0.6931471805599453,5.291846475417725,3,Lost/Inactive
12582,239,2,511.36,5.480638923341991,1.0986122886681098,6.239027502962935,3,Lost/Inactive
12583,3,15,7281.38,1.3862943611198906,2.772588722239781,8.89321301083995,1,Champions
12584,4,9,2338.15,1.6094379124341003,2.302585092994046,7.757542894498013,1,Champions
12585,234,2,2040.1,5.459585514144159,1.0986122886681098,7.621244157199997,2,At Risk
12586,17,1,196.94000000000003,2.8903717578961645,0.6931471805599453,5.2879639544685455,0,Recent Light Buyers
12587,8,1,144.0,2.1972245773362196,0.6931471805599453,4.976733742420574,0,Recent Light Buyers
12588,39,1,214.89999999999998,3.6888794541139363,0.6931471805599453,5.3748153375207615,3,Lost/Inactive
12589,29,2,646.68,3.4011973816621555,1.0986122886681098,6.473396747218991,0,Recent Light Buyers
12590,211,2,9864.26,5.356586274672012,1.0986122886681098,9.196774773912752,2,At Risk
12591,317,1,452.84999999999997,5.762051382780177,0.6931471805599453,6.117766746972636,3,Lost/Inactive
12592,92,2,437.6,4.532599493153256,1.0986122886681098,6.083587835983788,3,Lost/Inactive
12593,109,3,418.09999999999997,4.700480365792417,1.3862943611198906,6.038109554931026,3,Lost/Inactive
12594,38,10,3338.2200000000003,3.6635616461296463,2.3978952727983707,8.113492525763553,1,Champions
12596,51,2,618.27,3.9512437185814275,1.0986122886681098,6.428541364981557,2,At Risk
12597,19,4,3811.22,2.995732273553991,1.6094379124341003,8.245966975595675,2,At Risk
12598,10,8,3023.08,2.3978952727983707,2.1972245773362196,8.01436219197595,1,Champions
12599,29,7,1032.58,3.4011973816621555,2.0794415416798357,6.940783782995926,2,At Risk
12600,29,10,2599.04,3.4011973816621555,2.3978952727983707,7.863282108506616,1,Champions
12601,190,5,577.0600000000001,5.25227342804663,1.791759469228055,6.359677669513258,2,At Risk
12602,59,1,153.12,4.0943445622221,0.6931471805599453,5.037731519757957,3,Lost/Inactive
12603,22,1,739.1999999999999,3.1354942159291497,0.6931471805599453,6.606920419952056,0,Recent Light Buyers
12604,79,2,254.18,4.382026634673881,1.0986122886681098,5.541969178493598,3,Lost/Inactive
12607,60,1,1579.51,4.110873864173311,0.6931471805599453,7.3655028587473295,2,At Risk
12609,78,3,1126.85,4.3694478524670215,1.3862943611198906,7.0280684444921455,2,At Risk
12610,23,5,2099.54,3.1780538303479458,1.791759469228055,7.6499497335130995,2,At Risk
12611,52,1,1193.32,3.970291913552122,0.6931471805599453,7.085332264745334,2,At Risk
12612,74,1,704.0400000000001,4.31748811353631,0.6931471805599453,6.558254538791405,3,Lost/Inactive
12613,57,5,3344.38,4.060443010546419,1.791759469228055,8.115335568501695,2,At Risk
12614,278,1,315.6,5.631211781821365,0.6931471805599453,5.757639147446912,3,Lost/Inactive
12615,2,4,2291.19,1.0986122886681098,1.6094379124341003,7.73726297143202,1,Champions
12616,95,2,713.3,4.564348191467836,1.0986122886681098,6.571303042160927,3,Lost/Inactive
12617,29,1,355.53,3.4011973816621555,0.6931471805599453,5.876418387786464,0,Recent Light Buyers
12618,22,1,177.31,3.1354942159291497,0.6931471805599453,5.183523608545955,0,Recent Light Buyers
12619,16,9,3641.24,2.833213344056216,2.302585092994046,8.200354155974704,1,Champions
12620,15,3,1339.41,2.772588722239781,1.3862943611198906,7.20073081629489,2,At Risk
12621,2,20,13689.67,1.0986122886681098,3.044522437723423,9.524469857917655,1,Champions
12622,232,1,180.1,5.4510384535657,0.6931471805599453,5.199049364889368,3,Lost/Inactive
12623,276,1,305.1,5.6240175061873385,0.6931471805599453,5.723911845951367,3,Lost/Inactive
12624,106,2,641.13,4.672828834461906,1.0986122886681098,6.464790775403018,3,Lost/Inactive
12625,212,2,2683.82,5.3612921657094255,1.0986122886681098,7.895368965589599,2,At Risk
12626,23,9,6620.48,3.1780538303479458,2.302585092994046,8.798074188898816,1,Champions
12627,11,7,4478.53,2.4849066497880004,2.0794415416798357,8.407273409191232,1,Champions
12628,4,3,786.46,1.6094379124341003,1.3862943611198906,6.668812575758953,0,Recent Light Buyers
12630,10,2,1270.88,2.3978952727983707,1.0986122886681098,7.1482513998271635,0,Recent Light Buyers
12631,57,1,640.5,4.060443010546419,0.6931471805599453,6.463809184055691,3,Lost/Inactive
12633,59,4,2163.98,4.0943445622221,1.6094379124341003,7.6801664025186325,2,At Risk
12635,90,2,1689.18,4.51085950651685,1.0986122886681098,7.432590311121191,2,At Risk
12637,67,8,6021.9,4.219507705176107,2.1972245773362196,8.70332414988414,2,At Risk
12638,33,1,671.69,3.5263605246161616,0.6931471805599453,6.511284599453549,0,Recent Light Buyers
12639,239,1,486.1,5.480638923341991,0.6931471805599453,6.188469440812497,3,Lost/Inactive
12640,24,3,1174.58,3.2188758248682006,1.3862943611198906,7.06951692181073,2,At Risk
12641,115,1,185.9,4.7535901911063645,0.6931471805599453,5.230573714461517,3,Lost/Inactive
12642,25,3,1013.26,3.258096538021482,1.3862943611198906,6.9219145615400475,2,At Risk
12643,128,6,3344.64,4.859812404361672,1.9459101490553132,8.11541328460481,2,At Risk
12644,130,1,477.91,4.875197323201151,0.6931471805599453,6.171512688316606,3,Lost/Inactive
12645,34,4,1775.18,3.5553480614894135,1.6094379124341003,7.482220269767765,2,At Risk
12646,5,2,1346.97,1.791759469228055,1.0986122886681098,7.206355036031724,0,Recent Light Buyers
12647,22,12,3722.82,3.1354942159291497,2.5649493574615367,8.222505302105255,1,Champions
12648,155,1,318.05,5.049856007249537,0.6931471805599453,5.765347830314356,3,Lost/Inactive
12649,107,3,623.51,4.68213122712422,1.3862943611198906,6.4369673422476765,2,At Risk
12650,3,1,314.44,1.3862943611198906,0.6931471805599453,5.753968489569372,0,Recent Light Buyers
12651,335,1,114.0,5.817111159963204,0.6931471805599453,4.74493212836325,3,Lost/Inactive
12652,331,1,919.98,5.805134968916488,0.6931471805599453,6.82543832049292,3,Lost/Inactive
12653,149,2,2209.85,5.0106352940962555,1.0986122886681098,7.701132335950876,2,At Risk
12654,11,5,601.98,2.4849066497880004,1.791759469228055,6.401884028681278,0,Recent Light Buyers
12656,17,5,4051.17,2.8903717578961645,1.791759469228055,8.30700781907883,1,Champions
12657,11,4,1643.18,2.4849066497880004,1.6094379124341003,7.4049970586737315,2,At Risk
12658,19,1,686.05,2.995732273553991,0.6931471805599453,6.532407069777784,0,Recent Light Buyers
12659,30,1,91.68,3.4339872044851463,0.6931471805599453,4.529152699564175,3,Lost/Inactive
12660,11,1,245.1,2.4849066497880004,0.6931471805599453,5.50573795739701,0,Recent Light Buyers
12662,1,11,3849.78,0.6931471805599453,2.4849066497880004,8.256031004164345,1,Champions
12664,8,9,4881.88,2.1972245773362196,2.302585092994046,8.49349048870337,1,Champions
12665,325,1,63.0,5.786897381366708,0.6931471805599453,4.1588830833596715,3,Lost/Inactive
12667,58,1,620.13,4.07753744390572,0.6931471805599453,6.431540399799522,3,Lost/Inactive
12668,12,4,3807.15,2.5649493574615367,1.6094379124341003,8.244898785891763,1,Champions
12669,151,3,2744.0299999999997,5.0238805208462765,1.3862943611198906,7.917547282845659,2,At Risk
12670,10,5,2996.05,2.3978952727983707,1.791759469228055,8.005383750527514,1,Champions
12672,330,1,225.89999999999998,5.802118375377063,0.6931471805599453,5.424509391785796,3,Lost/Inactive
12673,5,2,610.52,1.791759469228055,1.0986122886681098,6.415947661051908,0,Recent Light Buyers
12674,39,4,1970.6,3.6888794541139363,1.6094379124341003,7.586600674831223,2,At Risk
12676,25,6,1331.39,3.258096538021482,1.9459101490553132,7.194729601037682,2,At Risk
12678,42,12,17628.46,3.7612001156935624,2.5649493574615367,9.777326645314199,1,Champions
12679,59,4,1113.02,4.0943445622221,1.6094379124341003,7.015730373647435,2,At Risk
12680,1,4,862.81,0.6931471805599453,1.6094379124341003,6.761352837213469,0,Recent Light Buyers
12681,15,22,13787.54,2.772588722239781,3.1354942159291497,9.531593091360708,1,Champions
12682,4,31,12288.22,1.6094379124341003,3.4657359027997265,9.416477734313304,1,Champions
12683,4,15,8476.57,1.6094379124341003,2.772588722239781,9.045179131116987,1,Champions
12684,8,7,2283.63,2.1972245773362196,2.0794415416798357,7.733959364615189,1,Champions
12685,28,6,2863.08,3.367295829986474,1.9459101490553132,7.960002460651312,2,At Risk
12686,372,1,89.14,5.921578419643816,0.6931471805599453,4.501364017262502,3,Lost/Inactive
12688,114,1,4873.8099999999995,4.74493212836325,0.6931471805599453,8.491836408313453,2,At Risk
12689,26,2,1247.61,3.295836866004329,1.0986122886681098,7.1297862115656185,2,At Risk
12690,206,1,389.01,5.332718793265369,0.6931471805599453,5.966172379820607,3,Lost/Inactive
12691,28,6,1035.8,3.367295829986474,1.9459101490553132,6.94389432559801,2,At Risk
12693,127,4,855.91,4.852030263919617,1.6094379124341003,6.753332895580138,2,At Risk
12694,70,2,869.67,4.2626798770413155,1.0986122886681098,6.769263030204804,2,At Risk
12695,7,4,582.1,2.0794415416798357,1.6094379124341003,6.368358698228111,0,Recent Light Buyers
12697,29,3,957.59,3.4011973816621555,1.3862943611198906,6.865463454791294,2,At Risk
12700,8,4,4939.99,2.1972245773362196,1.6094379124341003,8.505320994961897,1,Champions
12701,80,2,797.71,4.394449154672439,1.0986122886681098,6.682997926190526,2,At Risk
12702,20,1,219.0,3.044522437723423,0.6931471805599453,5.393627546352362,0,Recent Light Buyers
12703,71,1,283.55,4.276666119016055,0.6931471805599453,5.650908985049133,3,Lost/Inactive
12704,7,8,2340.84,2.0794415416798357,2.1972245773362196,7.758692224146705,1,Champions
12705,15,9,6868.29,2.772588722239781,2.302585092994046,8.834816031986259,1,Champions
12707,292,1,603.42,5.680172609017068,0.6931471805599453,6.404269320519532,3,Lost/Inactive
12708,30,10,2712.91,3.4339872044851463,2.3978952727983707,7.906145678459555,1,Champions
12709,15,15,9736.52,2.772588722239781,2.772588722239781,9.18374174409217,1,Champions
12710,97,3,1149.02,4.584967478670572,1.3862943611198906,7.047534612510416,2,At Risk
12712,29,13,4396.13,3.4011973816621555,2.6390573296152584,8.388707334356674,1,Champions
12713,1,1,848.55,0.6931471805599453,0.6931471805599453,6.744706797531768,0,Recent Light Buyers
12714,9,5,4708.86,2.302585092994046,1.791759469228055,8.45741346257719,1,Champions
12715,106,1,353.86,4.672828834461906,0.6931471805599453,5.871723345495433,3,Lost/Inactive
